date,category,product_name,quantity,price,sales
2/22/2025,Books,Comics,5,20699.38,103496.9
8/17/2025,Books,Science Textbook,1,1889.98,1889.98
4/2/2025,Books,Biography,3,7268.33,21804.99
7/12/2025,Clothing,Sneakers,3,4302.23,12906.69
2/27/2025,Clothing,Jacket,2,30361.14,60722.28
10/28/2025,Books,Children's Book,4,1161.59,4646.36
1/31/2025,Home & Kitchen,Mixer Grinder,1,35653.16,35653.16
9/7/2025,Home & Kitchen,Mixer Grinder,4,21002.53,84010.12
1/12/2025,Beauty,Hair Dryer,2,26084.13,52168.26
7/26/2025,Clothing,T-Shirt,5,47268.72,236343.6
5/8/2025,Beauty,Perfume,3,34999.12,104997.36
12/3/2025,Beauty,Hair Dryer,3,6069.67,18209.01
1/21/2025,Books,Children's Book,1,32383.9,32383.9
4/3/2025,Clothing,Sneakers,5,43328.73,216643.65
9/29/2025,Home & Kitchen,Mixer Grinder,4,14870.59,59482.36
9/19/2025,Clothing,Jeans,2,16153.94,32307.88
3/11/2025,Clothing,Saree,1,47419.02,47419.02
2/22/2025,Clothing,Saree,2,39826.01,79652.02
7/10/2025,Beauty,Lipstick,2,45317.55,90635.1
2/27/2025,Books,Comics,4,20295.61,81182.44
1/15/2025,Clothing,T-Shirt,5,22683.34,113416.7
10/8/2025,Electronics,Smartwatch,4,11784.24,47136.96
11/1/2025,Beauty,Shampoo,3,12149.49,36448.47
4/11/2025,Clothing,Jeans,2,32319.34,64638.68
11/14/2025,Books,Biography,3,12313.31,36939.93
1/3/2025,Beauty,Face Cream,2,23772.23,47544.46
12/20/2025,Books,Biography,4,40566.6,162266.4
2/18/2025,Home & Kitchen,Vacuum Cleaner,1,7542.14,7542.14
6/22/2025,Beauty,Perfume,4,797.72,3190.88
4/1/2025,Electronics,Headphones,3,31325.22,93975.66
11/23/2025,Home & Kitchen,Mixer Grinder,5,15383.84,76919.2
2/25/2025,Electronics,Headphones,1,4420.6,4420.6
8/3/2025,Home & Kitchen,Vacuum Cleaner,2,33489.35,66978.7
12/25/2025,Books,Fiction Novel,1,31718.7,31718.7
12/29/2025,Books,Children's Book,2,20062.18,40124.36
10/13/2025,Home & Kitchen,Water Purifier,2,14659.77,29319.54
7/9/2025,Home & Kitchen,Water Purifier,4,6823.18,27292.72
9/23/2025,Beauty,Face Cream,1,49871.99,49871.99
3/9/2025,Beauty,Shampoo,1,29287.75,29287.75
11/15/2025,Beauty,Lipstick,3,41679.88,125039.64
2/16/2025,Clothing,Jacket,4,22340.45,89361.8
10/14/2025,Home & Kitchen,Cookware Set,2,49127.82,98255.64
6/24/2025,Books,Children's Book,5,10206.47,51032.35
9/24/2025,Beauty,Lipstick,1,10989.62,10989.62
9/1/2025,Electronics,Laptop,5,28675.22,143376.1
11/11/2025,Beauty,Hair Dryer,3,45463.32,136389.96
12/21/2025,Clothing,Jeans,4,15128.67,60514.68
7/23/2025,Books,Children's Book,4,34517.73,138070.92
1/7/2025,Home & Kitchen,Vacuum Cleaner,1,11339.8,11339.8
9/18/2025,Home & Kitchen,Air Fryer,1,14025.59,14025.59
7/5/2025,Beauty,Perfume,5,23550.72,117753.6
4/19/2025,Beauty,Lipstick,2,31256.17,62512.34
8/5/2025,Electronics,Smartwatch,4,40116.39,160465.56
12/20/2025,Home & Kitchen,Water Purifier,5,31051.8,155259
4/15/2025,Electronics,Smartphone,5,785.63,3928.15
1/18/2025,Electronics,Smartphone,4,33528.59,134114.36
11/22/2025,Home & Kitchen,Vacuum Cleaner,2,1168.32,2336.64
2/13/2025,Clothing,Jacket,3,37895,113685
1/29/2025,Electronics,Tablet,3,12202.61,36607.83
3/31/2025,Home & Kitchen,Cookware Set,4,48652.3,194609.2
7/17/2025,Beauty,Shampoo,3,17256.82,51770.46
9/15/2025,Beauty,Perfume,3,26893.73,80681.19
6/28/2025,Clothing,Sneakers,2,38953.77,77907.54
2/1/2025,Home & Kitchen,Cookware Set,5,14497.57,72487.85
2/2/2025,Electronics,Headphones,4,38873.12,155492.48
6/5/2025,Clothing,Jeans,5,950.52,4752.6
12/1/2025,Beauty,Face Cream,1,10529.53,10529.53
7/8/2025,Clothing,Sneakers,3,49893.49,149680.47
8/6/2025,Home & Kitchen,Vacuum Cleaner,4,20571.77,82287.08
2/25/2025,Beauty,Perfume,4,1045.97,4183.88
2/12/2025,Home & Kitchen,Cookware Set,2,39685.3,79370.6
9/18/2025,Home & Kitchen,Vacuum Cleaner,1,14780.59,14780.59
11/10/2025,Clothing,Saree,5,28597.54,142987.7
12/15/2025,Clothing,Jacket,2,43493.94,86987.88
10/18/2025,Books,Comics,1,22520.67,22520.67
8/20/2025,Clothing,Saree,1,21287.67,21287.67
6/10/2025,Clothing,Saree,4,2574.72,10298.88
12/10/2025,Clothing,T-Shirt,2,12660.09,25320.18
10/31/2025,Home & Kitchen,Cookware Set,2,16353.98,32707.96
3/24/2025,Clothing,T-Shirt,3,16198.46,48595.38
10/9/2025,Clothing,T-Shirt,1,42231.53,42231.53
2/2/2025,Beauty,Perfume,2,17306.9,34613.8
8/18/2025,Home & Kitchen,Air Fryer,3,19527.07,58581.21
5/30/2025,Home & Kitchen,Cookware Set,1,46298.14,46298.14
4/13/2025,Home & Kitchen,Water Purifier,5,10201.46,51007.3
8/23/2025,Books,Comics,1,5499.59,5499.59
7/5/2025,Books,Children's Book,3,13164.28,39492.84
1/18/2025,Home & Kitchen,Air Fryer,3,39074.14,117222.42
6/19/2025,Clothing,T-Shirt,1,16024.13,16024.13
11/19/2025,Books,Science Textbook,3,44586.38,133759.14
8/17/2025,Electronics,Smartphone,5,43690.1,218450.5
3/31/2025,Home & Kitchen,Water Purifier,5,4465.7,22328.5
9/30/2025,Beauty,Hair Dryer,4,39935.67,159742.68
7/22/2025,Beauty,Perfume,4,13866.12,55464.48
5/2/2025,Electronics,Tablet,4,1272.19,5088.76
2/19/2025,Electronics,Smartwatch,5,38815.18,194075.9
1/11/2025,Beauty,Shampoo,1,11723.95,11723.95
3/19/2025,Beauty,Lipstick,4,39575.2,158300.8
10/8/2025,Home & Kitchen,Air Fryer,4,8558.85,34235.4
5/11/2025,Books,Science Textbook,1,3932.98,3932.98
3/3/2025,Books,Comics,2,18203.71,36407.42
8/22/2025,Home & Kitchen,Mixer Grinder,2,14415.27,28830.54
7/17/2025,Electronics,Smartphone,1,6420.74,6420.74
1/19/2025,Electronics,Laptop,4,3966.68,15866.72
6/2/2025,Electronics,Smartphone,2,29575.71,59151.42
4/7/2025,Clothing,Sneakers,3,10663,31989
9/14/2025,Clothing,T-Shirt,4,18227.78,72911.12
12/7/2025,Books,Fiction Novel,2,19473.15,38946.3
11/13/2025,Books,Science Textbook,5,3162.85,15814.25
4/22/2025,Electronics,Smartwatch,2,30734.16,61468.32
4/19/2025,Books,Science Textbook,3,2684.04,8052.12
10/3/2025,Clothing,T-Shirt,5,43105.03,215525.15
1/23/2025,Home & Kitchen,Vacuum Cleaner,3,44041.54,132124.62
12/1/2025,Clothing,T-Shirt,2,16170.22,32340.44
8/27/2025,Home & Kitchen,Cookware Set,5,9338.22,46691.1
12/30/2025,Electronics,Tablet,5,27952.15,139760.75
7/25/2025,Electronics,Smartwatch,4,8200.75,32803
4/22/2025,Beauty,Perfume,5,18825.76,94128.8
12/10/2025,Beauty,Hair Dryer,3,3755.58,11266.74
9/8/2025,Beauty,Lipstick,3,16093.43,48280.29
1/3/2025,Electronics,Headphones,1,11504.56,11504.56
10/21/2025,Books,Children's Book,1,8905.63,8905.63
8/13/2025,Beauty,Face Cream,5,38472.36,192361.8
6/11/2025,Clothing,Jeans,4,26620.67,106482.68
1/5/2025,Home & Kitchen,Air Fryer,3,17540.09,52620.27
1/3/2025,Electronics,Smartphone,2,11534.83,23069.66
12/18/2025,Home & Kitchen,Water Purifier,2,14151.47,28302.94
10/10/2025,Clothing,T-Shirt,3,3986.39,11959.17
7/28/2025,Books,Comics,3,46309.37,138928.11
6/4/2025,Electronics,Headphones,1,1414.42,1414.42
2/14/2025,Beauty,Face Cream,4,26881.74,107526.96
3/30/2025,Electronics,Smartwatch,3,30086.52,90259.56
4/28/2025,Home & Kitchen,Water Purifier,5,29060.95,145304.75
6/16/2025,Beauty,Shampoo,5,14590.73,72953.65
5/6/2025,Home & Kitchen,Cookware Set,5,17533.93,87669.65
6/5/2025,Beauty,Hair Dryer,3,11283.72,33851.16
5/5/2025,Books,Comics,1,27832.34,27832.34
2/15/2025,Clothing,Sneakers,1,47995.94,47995.94
9/29/2025,Books,Fiction Novel,4,7302,29208
10/16/2025,Beauty,Shampoo,1,16808.18,16808.18
4/16/2025,Books,Children's Book,3,20189.68,60569.04
11/23/2025,Books,Fiction Novel,2,38713.53,77427.06
10/16/2025,Beauty,Shampoo,5,4864.68,24323.4
10/29/2025,Books,Children's Book,3,1820.74,5462.22
6/11/2025,Electronics,Laptop,1,30593.5,30593.5
7/2/2025,Home & Kitchen,Cookware Set,2,1138.29,2276.58
7/28/2025,Home & Kitchen,Water Purifier,4,2604.9,10419.6
8/13/2025,Electronics,Smartwatch,5,2844.68,14223.4
8/25/2025,Books,Biography,3,42154.77,126464.31
9/26/2025,Electronics,Tablet,3,8410.74,25232.22
7/13/2025,Clothing,Jacket,2,20547.36,41094.72
3/17/2025,Clothing,Saree,5,38338.9,191694.5
9/17/2025,Books,Children's Book,5,36495.31,182476.55
6/17/2025,Books,Children's Book,5,34163.88,170819.4
11/17/2025,Home & Kitchen,Mixer Grinder,5,18005.68,90028.4
3/31/2025,Beauty,Perfume,4,28560.66,114242.64
5/15/2025,Beauty,Lipstick,3,42756.47,128269.41
11/1/2025,Books,Science Textbook,1,13576.45,13576.45
12/18/2025,Books,Comics,2,5475.8,10951.6
12/9/2025,Beauty,Lipstick,3,27285.45,81856.35
7/6/2025,Electronics,Tablet,1,24744.12,24744.12
2/21/2025,Home & Kitchen,Air Fryer,4,33475.11,133900.44
9/22/2025,Home & Kitchen,Mixer Grinder,5,22953.78,114768.9
7/6/2025,Clothing,Sneakers,4,13144.15,52576.6
8/8/2025,Electronics,Tablet,3,31687.15,95061.45
4/30/2025,Books,Comics,3,12076.05,36228.15
11/5/2025,Beauty,Lipstick,5,25634.43,128172.15
10/5/2025,Books,Children's Book,5,46270.17,231350.85
12/4/2025,Electronics,Smartwatch,5,23637.36,118186.8
11/20/2025,Electronics,Smartphone,5,7663.31,38316.55
8/31/2025,Beauty,Hair Dryer,2,46456.92,92913.84
3/28/2025,Beauty,Face Cream,3,43926.87,131780.61
9/28/2025,Books,Fiction Novel,1,47865.68,47865.68
1/5/2025,Clothing,T-Shirt,1,6256.45,6256.45
5/6/2025,Electronics,Tablet,1,39887.12,39887.12
1/19/2025,Clothing,Sneakers,3,20165.5,60496.5
3/14/2025,Books,Biography,2,32283.69,64567.38
8/30/2025,Clothing,Saree,3,39204.04,117612.12
3/4/2025,Home & Kitchen,Water Purifier,2,7770.15,15540.3
6/6/2025,Electronics,Smartphone,3,22814.06,68442.18
10/16/2025,Beauty,Perfume,1,14460.54,14460.54
12/21/2025,Home & Kitchen,Air Fryer,1,21431.94,21431.94
12/11/2025,Beauty,Lipstick,4,27747.89,110991.56
6/21/2025,Home & Kitchen,Vacuum Cleaner,1,45925.57,45925.57
8/23/2025,Electronics,Smartphone,4,48927.69,195710.76
9/22/2025,Books,Children's Book,1,11586.39,11586.39
2/14/2025,Electronics,Smartphone,4,1625.94,6503.76
8/19/2025,Clothing,Sneakers,2,43611.12,87222.24
6/15/2025,Beauty,Lipstick,5,41460.38,207301.9
3/21/2025,Electronics,Tablet,5,15986.24,79931.2
9/16/2025,Home & Kitchen,Water Purifier,4,9615.55,38462.2
4/10/2025,Home & Kitchen,Mixer Grinder,5,45560.26,227801.3
11/2/2025,Electronics,Smartphone,2,40109.92,80219.84
11/28/2025,Clothing,Sneakers,3,13051.18,39153.54
3/29/2025,Home & Kitchen,Vacuum Cleaner,3,9690.15,29070.45
12/22/2025,Electronics,Tablet,1,22406.07,22406.07
10/14/2025,Books,Science Textbook,4,24956.23,99824.92
8/27/2025,Books,Children's Book,4,26316.69,105266.76
10/25/2025,Clothing,T-Shirt,3,21958.62,65875.86
3/28/2025,Beauty,Perfume,3,18030.93,54092.79
5/28/2025,Clothing,Saree,3,37510.83,112532.49
4/25/2025,Home & Kitchen,Air Fryer,3,26499.4,79498.2
6/10/2025,Electronics,Headphones,1,34694.79,34694.79
2/13/2025,Home & Kitchen,Air Fryer,1,48587.34,48587.34
12/4/2025,Electronics,Smartphone,2,17179.37,34358.74
11/16/2025,Clothing,Saree,4,11248.7,44994.8
3/17/2025,Clothing,Jacket,1,35939.51,35939.51
6/1/2025,Home & Kitchen,Water Purifier,2,40347.08,80694.16
4/18/2025,Beauty,Face Cream,1,27869.62,27869.62
8/11/2025,Beauty,Perfume,5,12417.11,62085.55
11/9/2025,Home & Kitchen,Vacuum Cleaner,5,24748.29,123741.45
5/23/2025,Clothing,Jeans,2,1649.49,3298.98
7/16/2025,Home & Kitchen,Cookware Set,3,41898.77,125696.31
6/19/2025,Home & Kitchen,Cookware Set,3,7015.21,21045.63
12/30/2025,Books,Fiction Novel,3,2244.47,6733.41
11/30/2025,Beauty,Perfume,3,815.75,2447.25
5/11/2025,Beauty,Face Cream,4,18701.09,74804.36
4/22/2025,Books,Children's Book,1,2942.62,2942.62
10/28/2025,Books,Comics,2,10576.58,21153.16
3/16/2025,Home & Kitchen,Vacuum Cleaner,1,46505.45,46505.45
12/24/2025,Beauty,Hair Dryer,4,21578.95,86315.8
4/29/2025,Electronics,Smartwatch,1,24787.77,24787.77
9/14/2025,Clothing,T-Shirt,2,27449.38,54898.76
2/8/2025,Beauty,Face Cream,3,13589.86,40769.58
5/24/2025,Home & Kitchen,Air Fryer,3,48315.01,144945.03
8/20/2025,Home & Kitchen,Air Fryer,3,17236.61,51709.83
3/14/2025,Clothing,Sneakers,2,16944.69,33889.38
5/16/2025,Electronics,Smartphone,3,15455.16,46365.48
6/24/2025,Home & Kitchen,Air Fryer,3,10935.53,32806.59
1/2/2025,Books,Fiction Novel,2,35354.58,70709.16
12/21/2025,Books,Fiction Novel,3,22912.31,68736.93
8/21/2025,Clothing,T-Shirt,1,26080.46,26080.46
3/25/2025,Books,Children's Book,4,48649.18,194596.72
10/9/2025,Clothing,Sneakers,5,4016.12,20080.6
10/13/2025,Beauty,Perfume,1,13428.05,13428.05
2/22/2025,Books,Biography,3,6211.6,18634.8
1/4/2025,Beauty,Shampoo,2,2633.47,5266.94
8/9/2025,Clothing,Jacket,2,42447.77,84895.54
5/1/2025,Electronics,Headphones,4,46150.77,184603.08
11/28/2025,Home & Kitchen,Water Purifier,3,17182.95,51548.85
9/9/2025,Clothing,Sneakers,1,5380.63,5380.63
11/11/2025,Home & Kitchen,Water Purifier,3,21675.2,65025.6
8/22/2025,Home & Kitchen,Cookware Set,5,46477.15,232385.75
6/15/2025,Electronics,Smartphone,2,25314.32,50628.64
12/7/2025,Beauty,Face Cream,4,11439.45,45757.8
1/31/2025,Beauty,Perfume,1,21553.61,21553.61
5/18/2025,Books,Biography,2,47962.41,95924.82
9/11/2025,Electronics,Tablet,5,37863.53,189317.65
10/15/2025,Beauty,Face Cream,4,36121.23,144484.92
12/11/2025,Electronics,Smartphone,3,27772.89,83318.67
12/26/2025,Clothing,Jacket,3,35830.21,107490.63
6/26/2025,Home & Kitchen,Cookware Set,4,8819.83,35279.32
3/2/2025,Beauty,Shampoo,5,47817.99,239089.95
4/21/2025,Beauty,Lipstick,5,19367.01,96835.05
7/24/2025,Books,Biography,4,30035.11,120140.44
4/2/2025,Home & Kitchen,Vacuum Cleaner,1,42862.3,42862.3
9/8/2025,Books,Comics,1,38185.51,38185.51
7/14/2025,Books,Comics,1,18121.56,18121.56
1/12/2025,Clothing,Jacket,2,23047.3,46094.6
5/17/2025,Books,Science Textbook,5,34806.55,174032.75
7/22/2025,Books,Comics,1,769.23,769.23
10/14/2025,Beauty,Perfume,3,1737.72,5213.16
9/24/2025,Electronics,Tablet,2,23545.12,47090.24
7/24/2025,Clothing,Sneakers,4,1430.63,5722.52
7/4/2025,Clothing,Sneakers,4,45241.07,180964.28
11/8/2025,Beauty,Lipstick,2,39719.21,79438.42
5/24/2025,Electronics,Laptop,4,5999.51,23998.04
7/30/2025,Clothing,Saree,5,32815.55,164077.75
1/15/2025,Beauty,Hair Dryer,2,710.83,1421.66
10/24/2025,Electronics,Headphones,5,29805.52,149027.6
4/17/2025,Books,Children's Book,3,45277.94,135833.82
6/17/2025,Books,Fiction Novel,2,45343.78,90687.56
7/13/2025,Electronics,Tablet,2,35157.9,70315.8
2/2/2025,Books,Biography,4,11802.94,47211.76
5/8/2025,Books,Fiction Novel,4,4949.47,19797.88
11/6/2025,Home & Kitchen,Air Fryer,1,5335.96,5335.96
12/27/2025,Beauty,Lipstick,2,32278.41,64556.82
3/12/2025,Beauty,Hair Dryer,5,2509.71,12548.55
10/23/2025,Beauty,Shampoo,4,9059.68,36238.72
12/16/2025,Electronics,Laptop,5,39725.08,198625.4
3/31/2025,Beauty,Perfume,3,2501.1,7503.3
5/15/2025,Beauty,Perfume,1,4937.87,4937.87
4/20/2025,Books,Science Textbook,3,5128.96,15386.88
11/27/2025,Clothing,T-Shirt,4,34029.59,136118.36
1/26/2025,Clothing,Sneakers,2,23491.65,46983.3
8/26/2025,Books,Fiction Novel,1,18166.06,18166.06
5/6/2025,Electronics,Smartwatch,5,47306.26,236531.3
5/8/2025,Books,Biography,1,38489.78,38489.78
7/25/2025,Clothing,Saree,1,3690.86,3690.86
5/5/2025,Beauty,Lipstick,4,22163.18,88652.72
12/3/2025,Beauty,Shampoo,3,22022.31,66066.93
9/16/2025,Clothing,Jeans,3,1152.22,3456.66
1/18/2025,Beauty,Shampoo,3,2077.14,6231.42
12/23/2025,Books,Biography,4,30493.19,121972.76
12/21/2025,Books,Comics,1,30481.85,30481.85
2/5/2025,Clothing,Jeans,5,29168.85,145844.25
12/8/2025,Electronics,Smartwatch,1,30426.72,30426.72
11/25/2025,Books,Comics,4,43517.75,174071
5/17/2025,Beauty,Shampoo,5,49107.06,245535.3
5/21/2025,Beauty,Shampoo,2,13345.12,26690.24
8/23/2025,Books,Biography,2,31755.48,63510.96
2/27/2025,Beauty,Lipstick,5,48624.19,243120.95
8/25/2025,Books,Comics,2,42215.17,84430.34
2/25/2025,Beauty,Face Cream,1,43289.14,43289.14
5/1/2025,Beauty,Face Cream,2,37640.48,75280.96
10/16/2025,Electronics,Laptop,2,1860.69,3721.38
4/7/2025,Books,Science Textbook,2,45970.35,91940.7
5/4/2025,Books,Children's Book,2,46581.52,93163.04
3/25/2025,Electronics,Laptop,2,8676.78,17353.56
9/5/2025,Electronics,Smartwatch,2,6697.42,13394.84
3/22/2025,Beauty,Lipstick,5,34283.73,171418.65
8/26/2025,Books,Fiction Novel,2,29676.95,59353.9
8/10/2025,Electronics,Tablet,2,1017.02,2034.04
4/20/2025,Books,Children's Book,2,43285.85,86571.7
2/8/2025,Home & Kitchen,Vacuum Cleaner,2,22303.73,44607.46
4/12/2025,Books,Fiction Novel,5,17339.94,86699.7
9/23/2025,Books,Science Textbook,1,7455.84,7455.84
6/22/2025,Electronics,Smartwatch,3,48572.18,145716.54
4/30/2025,Home & Kitchen,Vacuum Cleaner,1,11019.98,11019.98
2/4/2025,Clothing,Sneakers,2,11322.16,22644.32
5/9/2025,Home & Kitchen,Water Purifier,3,16790.98,50372.94
4/14/2025,Electronics,Headphones,2,20795.62,41591.24
9/1/2025,Beauty,Face Cream,2,6198.99,12397.98
3/12/2025,Home & Kitchen,Vacuum Cleaner,1,1405.08,1405.08
7/4/2025,Beauty,Hair Dryer,5,39802.38,199011.9
4/8/2025,Home & Kitchen,Air Fryer,1,35635.15,35635.15
10/28/2025,Electronics,Smartphone,1,33577.75,33577.75
10/14/2025,Books,Fiction Novel,1,28454.23,28454.23
2/28/2025,Books,Comics,4,25682.13,102728.52
2/10/2025,Books,Science Textbook,4,18476.37,73905.48
7/8/2025,Clothing,Saree,3,46136.15,138408.45
3/23/2025,Beauty,Hair Dryer,1,16002.67,16002.67
12/23/2025,Clothing,Jeans,5,11494.09,57470.45
3/19/2025,Home & Kitchen,Water Purifier,4,10878.49,43513.96
5/17/2025,Home & Kitchen,Air Fryer,2,30031.8,60063.6
2/20/2025,Electronics,Smartphone,1,37345.31,37345.31
11/29/2025,Books,Children's Book,1,36924.12,36924.12
4/21/2025,Electronics,Laptop,3,5642.83,16928.49
9/13/2025,Home & Kitchen,Vacuum Cleaner,2,10401.45,20802.9
4/1/2025,Books,Fiction Novel,2,46877.74,93755.48
1/5/2025,Home & Kitchen,Air Fryer,2,28444.07,56888.14
9/11/2025,Books,Comics,1,35967.09,35967.09
3/7/2025,Home & Kitchen,Mixer Grinder,5,37885.33,189426.65
12/6/2025,Beauty,Perfume,3,11850.29,35550.87
7/4/2025,Books,Biography,5,11604.99,58024.95
5/2/2025,Home & Kitchen,Vacuum Cleaner,3,38997.15,116991.45
3/13/2025,Beauty,Face Cream,1,43069.21,43069.21
1/20/2025,Books,Biography,3,43294.73,129884.19
9/24/2025,Books,Comics,5,19391.49,96957.45
11/6/2025,Clothing,Jeans,5,32205.83,161029.15
12/21/2025,Books,Comics,1,15480.62,15480.62
6/17/2025,Home & Kitchen,Water Purifier,1,43686.47,43686.47
2/4/2025,Clothing,T-Shirt,2,17932.53,35865.06
11/7/2025,Home & Kitchen,Mixer Grinder,4,13519.59,54078.36
8/20/2025,Books,Children's Book,2,5404.19,10808.38
7/21/2025,Home & Kitchen,Cookware Set,3,46026.61,138079.83
2/28/2025,Beauty,Face Cream,1,21301.57,21301.57
7/26/2025,Clothing,Sneakers,3,32038.73,96116.19
1/10/2025,Home & Kitchen,Vacuum Cleaner,1,4800.58,4800.58
8/26/2025,Home & Kitchen,Vacuum Cleaner,4,4858.03,19432.12
10/27/2025,Beauty,Face Cream,2,37700.82,75401.64
8/9/2025,Electronics,Smartphone,1,10050.24,10050.24
6/29/2025,Books,Children's Book,5,26288.04,131440.2
10/18/2025,Beauty,Hair Dryer,3,47658.26,142974.78
1/16/2025,Clothing,Jacket,3,33353.38,100060.14
2/3/2025,Home & Kitchen,Cookware Set,4,12964.03,51856.12
11/29/2025,Electronics,Laptop,1,1675.21,1675.21
7/13/2025,Clothing,Sneakers,1,43264.94,43264.94
7/30/2025,Home & Kitchen,Water Purifier,4,10062.77,40251.08
2/27/2025,Home & Kitchen,Vacuum Cleaner,1,32967.59,32967.59
6/7/2025,Clothing,Jeans,1,25083.5,25083.5
12/6/2025,Clothing,Jeans,1,551.81,551.81
12/25/2025,Home & Kitchen,Vacuum Cleaner,2,17718.3,35436.6
10/30/2025,Electronics,Smartphone,2,5930.5,11861
7/23/2025,Home & Kitchen,Vacuum Cleaner,2,35198.77,70397.54
3/4/2025,Beauty,Perfume,2,34930.99,69861.98
6/19/2025,Clothing,T-Shirt,5,49642.6,248213
8/2/2025,Home & Kitchen,Cookware Set,4,35864.17,143456.68
7/23/2025,Clothing,T-Shirt,4,39745.76,158983.04
6/13/2025,Books,Fiction Novel,2,25509.52,51019.04
4/29/2025,Electronics,Laptop,3,9266.3,27798.9
9/6/2025,Electronics,Headphones,4,4687.92,18751.68
5/29/2025,Clothing,Saree,3,14398.78,43196.34
7/30/2025,Electronics,Laptop,5,12917.63,64588.15
2/15/2025,Clothing,Jacket,5,21031.9,105159.5
7/3/2025,Beauty,Shampoo,5,416.29,2081.45
6/8/2025,Clothing,T-Shirt,1,10981.12,10981.12
12/1/2025,Beauty,Lipstick,5,46963.17,234815.85
9/20/2025,Beauty,Hair Dryer,1,49696.61,49696.61
11/8/2025,Clothing,Jacket,5,28358.06,141790.3
1/12/2025,Home & Kitchen,Vacuum Cleaner,2,1497.01,2994.02
4/17/2025,Beauty,Face Cream,2,28079.56,56159.12
1/29/2025,Books,Fiction Novel,1,9977.17,9977.17
12/21/2025,Clothing,T-Shirt,3,8983.85,26951.55
8/23/2025,Books,Comics,5,1715.91,8579.55
9/1/2025,Beauty,Perfume,3,43021.07,129063.21
12/22/2025,Electronics,Smartwatch,4,40712.6,162850.4
11/26/2025,Electronics,Headphones,3,39839.93,119519.79
9/3/2025,Clothing,Saree,3,31121.79,93365.37
10/19/2025,Home & Kitchen,Mixer Grinder,4,44001.1,176004.4
4/13/2025,Electronics,Tablet,1,45114.81,45114.81
10/22/2025,Books,Science Textbook,5,26274.46,131372.3
4/29/2025,Books,Science Textbook,4,18942.32,75769.28
11/18/2025,Electronics,Tablet,1,44436.54,44436.54
11/11/2025,Home & Kitchen,Mixer Grinder,3,32203.61,96610.83
8/21/2025,Beauty,Face Cream,4,34234.64,136938.56
9/15/2025,Electronics,Smartwatch,3,46611.43,139834.29
2/14/2025,Beauty,Hair Dryer,1,39091.05,39091.05
5/8/2025,Books,Children's Book,1,29010.98,29010.98
7/12/2025,Electronics,Headphones,5,42207.96,211039.8
10/25/2025,Books,Children's Book,5,10097.59,50487.95
3/7/2025,Books,Fiction Novel,2,33410.04,66820.08
6/8/2025,Electronics,Headphones,3,16638.62,49915.86
10/31/2025,Electronics,Smartwatch,4,17583.99,70335.96
8/10/2025,Home & Kitchen,Mixer Grinder,2,29012.43,58024.86
1/12/2025,Clothing,Jeans,4,8067.58,32270.32
7/9/2025,Home & Kitchen,Air Fryer,2,28369.44,56738.88
12/24/2025,Electronics,Tablet,5,38028.11,190140.55
1/9/2025,Books,Fiction Novel,4,7239.31,28957.24
6/20/2025,Home & Kitchen,Cookware Set,1,15574.99,15574.99
10/19/2025,Beauty,Perfume,4,34032.76,136131.04
3/31/2025,Electronics,Tablet,5,40999.69,204998.45
12/2/2025,Clothing,Jacket,4,12744.28,50977.12
1/13/2025,Electronics,Laptop,2,29214.34,58428.68
7/19/2025,Home & Kitchen,Vacuum Cleaner,2,13648.17,27296.34
8/3/2025,Beauty,Shampoo,4,29843.35,119373.4
5/26/2025,Books,Comics,3,18935.93,56807.79
4/11/2025,Electronics,Headphones,3,37811.86,113435.58
1/15/2025,Electronics,Tablet,1,4574.45,4574.45
5/13/2025,Books,Biography,2,38423.81,76847.62
7/17/2025,Home & Kitchen,Water Purifier,4,8463.14,33852.56
1/10/2025,Electronics,Tablet,2,37490.48,74980.96
4/16/2025,Books,Children's Book,4,411.48,1645.92
9/5/2025,Beauty,Perfume,2,26569.92,53139.84
10/3/2025,Clothing,Jeans,3,48467.14,145401.42
2/20/2025,Beauty,Hair Dryer,5,8641.44,43207.2
4/24/2025,Books,Children's Book,4,41762.31,167049.24
9/16/2025,Home & Kitchen,Mixer Grinder,4,10454.24,41816.96
6/14/2025,Books,Children's Book,1,2218.76,2218.76
8/12/2025,Books,Fiction Novel,5,28018.7,140093.5
2/20/2025,Clothing,Saree,1,15118.66,15118.66
1/15/2025,Electronics,Smartphone,1,17083.33,17083.33
1/21/2025,Beauty,Hair Dryer,1,3220.63,3220.63
2/12/2025,Books,Children's Book,2,36566.94,73133.88
7/27/2025,Electronics,Smartphone,4,24825.8,99303.2
11/4/2025,Clothing,Jacket,3,18659.48,55978.44
12/29/2025,Books,Science Textbook,4,40412.02,161648.08
