date,gender,category,product_name,sales,quantity,discount,profit,shipping_cost
8/10/2018,Male,Home & Furniture,Shoe Rack,124,3,0.2,36.6,3.7
1/9/2018,Female,Home & Furniture,Umbrellas,70,5,0.2,14,1.4
4/27/2018,Female,Home & Furniture,Dinner Crockery,133,3,0.3,33.1,3.3
7/17/2018,Female,Home & Furniture,Sofa Covers,216,4,0.3,110.1,11
9/26/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,128.9,12.9
11/16/2018,Female,Home & Furniture,Curtains,34,1,0.3,17,1.7
12/6/2018,Female,Home & Furniture,Towels,228,4,0.2,129.8,13
9/18/2018,Female,Home & Furniture,Sofas,67,5,0.2,13.4,1.3
9/14/2018,Female,Home & Furniture,Beds,78,3,0.2,26,2.6
1/10/2018,Female,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7
6/21/2018,Female,Home & Furniture,Shoe Rack,124,5,0.2,37.8,3.8
12/19/2018,Female,Home & Furniture,Umbrellas,70,5,0.4,14,1.4
10/27/2018,Female,Home & Furniture,Dinner Crockery,133,5,0.2,46.4,4.6
5/6/2018,Female,Home & Furniture,Sofa Covers,216,1,0.2,127.4,12.7
9/18/2018,Female,Home & Furniture,Bed Sheets,211,5,0.2,120.5,12
5/3/2018,Female,Home & Furniture,Curtains,34,3,0.3,11.3,1.1
3/18/2018,Female,Home & Furniture,Towels,228,1,0.3,125.2,12.5
3/4/2018,Female,Home & Furniture,Sofas,67,4,0.4,16.8,1.7
11/6/2018,Female,Home & Furniture,Beds,78,1,0.2,78,7.8
3/29/2018,Male,Home & Furniture,Dinning Tables,119,3,0.3,21.2,2.1
12/9/2018,Female,Home & Furniture,Shoe Rack,124,4,0.2,34.1,3.4
12/27/2018,Female,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3
4/7/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.2,51.7,5.2
12/25/2018,Female,Home & Furniture,Sofa Covers,216,3,0.2,129.5,13
7/12/2018,Female,Home & Furniture,Bed Sheets,211,3,0.3,112,11.2
7/11/2018,Female,Home & Furniture,Curtains,34,5,0.4,6.8,0.7
5/11/2018,Female,Home & Furniture,Towels,228,1,0.3,125.2,12.5
3/9/2018,Female,Home & Furniture,Sofas,67,4,0.4,16.8,1.7
5/9/2018,Male,Home & Furniture,Beds,78,1,0.2,78,7.8
4/20/2018,Female,Home & Furniture,Dinning Tables,119,1,0.2,34.2,3.4
5/10/2018,Female,Home & Furniture,Shoe Rack,124,1,0.4,39,3.9
11/16/2018,Female,Home & Furniture,Umbrellas,70,5,0.4,14,1.4
2/5/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.3,49,4.9
11/16/2018,Male,Home & Furniture,Sofa Covers,216,4,0.2,118.7,11.9
9/23/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3
9/26/2018,Female,Home & Furniture,Curtains,34,5,0.2,6.8,0.7
10/4/2018,Female,Home & Furniture,Towels,228,4,0.4,111.5,11.2
9/25/2018,Male,Home & Furniture,Sofas,67,1,0.4,67,6.7
10/3/2018,Male,Home & Furniture,Beds,78,3,0.2,26,2.6
11/21/2018,Female,Home & Furniture,Dinning Tables,119,4,0.3,15.2,1.5
11/26/2018,Female,Home & Furniture,Shoe Rack,124,4,0.2,39,3.9
10/11/2018,Female,Home & Furniture,Umbrellas,70,5,0.3,14,1.4
5/28/2018,Female,Home & Furniture,Dinner Crockery,133,5,0.3,33.1,3.3
9/11/2018,Female,Home & Furniture,Sofa Covers,216,3,0.3,103.6,10.4
11/21/2018,Male,Home & Furniture,Bed Sheets,211,5,0.2,120.5,12
3/8/2018,Female,Home & Furniture,Curtains,34,4,0.4,8.5,0.9
5/12/2018,Female,Home & Furniture,Towels,228,5,0.2,136.6,13.7
7/11/2018,Female,Home & Furniture,Sofas,67,1,0.2,67,6.7
2/8/2018,Female,Home & Furniture,Beds,78,1,0.3,39,3.9
5/1/2018,Female,Home & Furniture,Dinning Tables,119,5,0.3,9.3,0.9
8/28/2018,Female,Home & Furniture,Shoe Rack,124,4,0.3,19.2,1.9
6/12/2018,Male,Home & Furniture,Umbrellas,70,1,0.2,35,3.5
6/13/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.3,39.7,4
11/9/2018,Female,Home & Furniture,Sofa Covers,216,3,0.2,123,12.3
11/2/2018,Female,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12
10/14/2018,Male,Home & Furniture,Curtains,34,4,0.2,8.5,0.9
5/7/2018,Female,Home & Furniture,Towels,228,3,0.2,134.3,13.4
10/5/2018,Female,Home & Furniture,Sofas,67,1,0.2,67,6.7
12/14/2018,Female,Home & Furniture,Beds,78,4,0.4,19.5,2
9/21/2018,Female,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7
6/8/2018,Female,Home & Furniture,Shoe Rack,124,5,0.3,13,1.3
8/20/2018,Female,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3
4/30/2018,Female,Home & Furniture,Dinner Crockery,133,5,0.4,26.4,2.6
12/8/2018,Female,Home & Furniture,Sofa Covers,216,4,0.3,92.8,9.3
5/23/2018,Female,Home & Furniture,Bed Sheets,211,3,0.2,124.7,12.5
4/21/2018,Female,Home & Furniture,Curtains,34,3,0.3,11.3,1.1
5/22/2018,Female,Home & Furniture,Towels,228,3,0.2,134.3,13.4
3/21/2018,Female,Home & Furniture,Sofas,67,1,0.2,33.5,3.4
5/4/2018,Male,Home & Furniture,Beds,78,1,0.3,39,3.9
12/6/2018,Female,Home & Furniture,Dinning Tables,119,4,0.4,20,2
5/14/2018,Female,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7
8/21/2018,Male,Home & Furniture,Umbrellas,70,1,0.4,70,7
6/30/2018,Female,Home & Furniture,Dinner Crockery,133,3,0.3,41,4.1
3/8/2018,Female,Home & Furniture,Sofa Covers,216,4,0.3,92.8,9.3
10/13/2018,Female,Home & Furniture,Bed Sheets,211,3,0.3,99.4,9.9
12/6/2018,Male,Home & Furniture,Curtains,34,4,0.3,8.5,0.9
6/6/2018,Male,Home & Furniture,Towels,228,1,0.3,136.6,13.7
10/17/2018,Female,Home & Furniture,Sofas,67,4,0.2,16.8,1.7
1/12/2018,Male,Home & Furniture,Beds,78,1,0.2,39,3.9
11/10/2018,Female,Home & Furniture,Dinning Tables,119,3,0.3,21.2,2.1
7/14/2018,Female,Home & Furniture,Shoe Rack,124,5,0.4,19.2,1.9
7/14/2018,Female,Home & Furniture,Umbrellas,70,5,0.3,14,1.4
11/19/2018,Female,Home & Furniture,Dinner Crockery,133,5,0.3,19.8,2
5/21/2018,Female,Home & Furniture,Sofa Covers,216,3,0.2,123,12.3
10/30/2018,Male,Home & Furniture,Bed Sheets,211,5,0.3,99.4,9.9
1/19/2018,Female,Home & Furniture,Curtains,34,5,0.4,6.8,0.7
5/14/2018,Male,Home & Furniture,Towels,228,1,0.3,136.6,13.7
5/6/2018,Female,Home & Furniture,Sofas,67,4,0.3,16.8,1.7
8/9/2018,Female,Home & Furniture,Beds,78,3,0.2,26,2.6
12/23/2018,Female,Home & Furniture,Dinning Tables,119,5,0.2,27.1,2.7
11/3/2018,Female,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2
8/22/2018,Female,Home & Furniture,Umbrellas,70,4,0.4,17.5,1.8
4/1/2018,Female,Home & Furniture,Dinner Crockery,133,3,0.2,49,4.9
5/19/2018,Male,Home & Furniture,Sofa Covers,216,4,0.2,118.7,11.9
5/6/2018,Female,Home & Furniture,Bed Sheets,211,1,0.3,109.9,11
4/24/2018,Female,Home & Furniture,Curtains,34,1,0.4,17,1.7
5/12/2018,Female,Home & Furniture,Towels,228,1,0.3,141.2,14.1
7/20/2018,Female,Home & Furniture,Sofas,67,4,0.2,16.8,1.7
4/5/2018,Female,Home & Furniture,Beds,78,4,0.2,19.5,2
12/2/2018,Female,Home & Furniture,Dinning Tables,119,1,0.3,27.1,2.7
5/28/2018,Female,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2
1/10/2018,Male,Home & Furniture,Umbrellas,70,1,0.3,35,3.5
4/3/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.4,42.4,4.2
10/7/2018,Male,Home & Furniture,Sofa Covers,216,1,0.3,123,12.3
11/16/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7
11/25/2018,Male,Home & Furniture,Curtains,34,1,0.2,34,3.4
1/27/2018,Male,Home & Furniture,Towels,228,1,0.3,134.3,13.4
11/3/2018,Female,Home & Furniture,Sofas,67,4,0.4,16.8,1.7
8/13/2018,Female,Home & Furniture,Beds,78,1,0.3,39,3.9
10/16/2018,Male,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2
12/27/2018,Female,Home & Furniture,Shoe Rack,124,4,0.4,24.2,2.4
8/17/2018,Female,Home & Furniture,Umbrellas,70,1,0.2,35,3.5
7/17/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.4,47.7,4.8
5/8/2018,Female,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11
5/10/2018,Male,Home & Furniture,Bed Sheets,211,4,0.4,97.2,9.7
10/10/2018,Male,Home & Furniture,Curtains,34,5,0.4,6.8,0.7
6/4/2018,Male,Home & Furniture,Towels,228,3,0.3,127.5,12.7
12/5/2018,Female,Home & Furniture,Sofas,67,1,0.3,33.5,3.4
5/29/2018,Female,Home & Furniture,Beds,78,5,0.2,15.6,1.6
12/8/2018,Male,Home & Furniture,Dinning Tables,119,3,0.3,28.3,2.8
1/28/2018,Female,Home & Furniture,Shoe Rack,124,1,0.3,40.3,4
6/25/2018,Female,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8
6/11/2018,Male,Home & Furniture,Dinner Crockery,133,1,0.4,47.7,4.8
12/30/2018,Male,Home & Furniture,Sofa Covers,216,5,0.3,103.6,10.4
10/27/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3
7/16/2018,Female,Home & Furniture,Curtains,34,4,0.3,8.5,0.9
10/16/2018,Female,Home & Furniture,Towels,228,4,0.2,129.8,13
1/5/2018,Male,Home & Furniture,Sofas,67,1,0.2,33.5,3.4
9/18/2018,Female,Home & Furniture,Beds,78,5,0.3,15.6,1.6
9/5/2018,Female,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7
3/10/2018,Female,Home & Furniture,Shoe Rack,124,1,0.3,40.3,4
6/4/2018,Female,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8
12/18/2018,Male,Home & Furniture,Dinner Crockery,133,5,0.2,46.4,4.6
5/3/2018,Female,Home & Furniture,Sofa Covers,216,3,0.2,123,12.3
4/9/2018,Female,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9
7/2/2018,Female,Home & Furniture,Curtains,34,5,0.3,6.8,0.7
8/28/2018,Male,Home & Furniture,Towels,228,1,0.2,145.7,14.6
7/16/2018,Female,Home & Furniture,Sofas,67,1,0.2,67,6.7
4/21/2018,Male,Home & Furniture,Beds,78,1,0.2,39,3.9
5/16/2018,Female,Home & Furniture,Dinning Tables,119,4,0.2,34.2,3.4
3/23/2018,Male,Home & Furniture,Shoe Rack,124,4,0.3,19.2,1.9
5/22/2018,Male,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3
12/9/2018,Male,Home & Furniture,Dinner Crockery,133,5,0.3,19.8,2
11/16/2018,Female,Home & Furniture,Sofa Covers,216,1,0.3,125.2,12.5
4/7/2018,Female,Home & Furniture,Bed Sheets,211,3,0.3,112,11.2
9/7/2018,Male,Home & Furniture,Curtains,34,5,0.3,6.8,0.7
11/11/2018,Female,Home & Furniture,Towels,228,4,0.2,129.8,13
4/18/2018,Male,Home & Furniture,Sofas,67,5,0.2,13.4,1.3
5/15/2018,Male,Home & Furniture,Beds,78,4,0.3,19.5,2
11/2/2018,Female,Home & Furniture,Dinning Tables,119,1,0.3,27.1,2.7
5/8/2018,Female,Home & Furniture,Shoe Rack,124,1,0.2,42.8,4.3
12/2/2018,Male,Home & Furniture,Umbrellas,70,5,0.2,14,1.4
11/14/2018,Male,Home & Furniture,Dinner Crockery,133,5,0.3,19.8,2
12/8/2018,Male,Home & Furniture,Sofa Covers,216,1,0.3,129.5,13
6/29/2018,Female,Home & Furniture,Bed Sheets,211,5,0.3,78.3,7.8
5/10/2018,Female,Home & Furniture,Curtains,34,5,0.2,6.8,0.7
9/20/2018,Female,Home & Furniture,Towels,228,1,0.3,134.3,13.4
5/26/2018,Male,Home & Furniture,Sofas,67,5,0.4,13.4,1.3
10/19/2018,Female,Home & Furniture,Beds,78,3,0.3,26,2.6
5/19/2018,Male,Home & Furniture,Dinning Tables,119,1,0.3,27.1,2.7
10/20/2018,Female,Home & Furniture,Shoe Rack,124,1,0.4,34.1,3.4
11/13/2018,Female,Home & Furniture,Umbrellas,70,1,0.4,70,7
8/8/2018,Female,Home & Furniture,Dinner Crockery,133,4,0.4,31.7,3.2
10/18/2018,Female,Home & Furniture,Sofa Covers,216,5,0.4,92.8,9.3
4/17/2018,Female,Home & Furniture,Bed Sheets,211,1,0.3,118.3,11.8
9/18/2018,Female,Home & Furniture,Curtains,34,1,0.4,34,3.4
10/19/2018,Female,Home & Furniture,Towels,228,3,0.3,113.8,11.4
11/24/2018,Male,Home & Furniture,Sofas,67,5,0.3,13.4,1.3
10/11/2018,Female,Home & Furniture,Beds,78,3,0.3,26,2.6
10/13/2018,Female,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7
1/8/2018,Female,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7
9/15/2018,Female,Home & Furniture,Umbrellas,70,1,0.3,35,3.5
8/9/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.4,42.4,4.2
8/17/2018,Female,Home & Furniture,Sofa Covers,216,1,0.3,123,12.3
7/30/2018,Female,Home & Furniture,Bed Sheets,211,4,0.2,122.6,12.3
9/6/2018,Female,Home & Furniture,Curtains,34,3,0.2,11.3,1.1
1/12/2018,Female,Home & Furniture,Towels,228,3,0.2,134.3,13.4
11/7/2018,Female,Home & Furniture,Sofas,67,4,0.3,16.8,1.7
4/27/2018,Female,Home & Furniture,Beds,78,1,0.3,78,7.8
12/5/2018,Female,Home & Furniture,Dinning Tables,119,4,0.2,34.2,3.4
12/22/2018,Male,Home & Furniture,Shoe Rack,124,3,0.4,29.1,2.9
1/19/2018,Male,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3
5/30/2018,Female,Home & Furniture,Dinner Crockery,133,4,0.2,42.4,4.2
2/20/2018,Male,Home & Furniture,Sofa Covers,216,5,0.2,125.2,12.5
4/29/2018,Female,Home & Furniture,Bed Sheets,211,1,0.3,109.9,11
5/7/2018,Female,Home & Furniture,Curtains,34,5,0.4,6.8,0.7
5/19/2018,Female,Home & Furniture,Towels,228,3,0.2,141.2,14.1
9/26/2018,Female,Home & Furniture,Sofas,67,4,0.2,16.8,1.7
7/22/2018,Female,Home & Furniture,Beds,78,1,0.3,78,7.8
5/25/2018,Female,Home & Furniture,Dinning Tables,119,1,0.2,34.2,3.4
10/13/2018,Female,Home & Furniture,Shoe Rack,124,3,0.2,36.6,3.7
4/25/2018,Female,Home & Furniture,Umbrellas,70,1,0.3,35,3.5
6/19/2018,Female,Home & Furniture,Dinner Crockery,133,4,0.2,47.7,4.8
2/26/2018,Female,Home & Furniture,Sofa Covers,216,1,0.3,114.4,11.4
11/5/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7
10/20/2018,Female,Home & Furniture,Curtains,34,4,0.2,8.5,0.9
1/22/2018,Female,Home & Furniture,Towels,228,1,0.2,145.7,14.6
5/22/2018,Female,Home & Furniture,Sofas,67,1,0.2,67,6.7
6/29/2018,Male,Home & Furniture,Beds,78,1,0.4,39,3.9
3/7/2018,Female,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2
12/13/2018,Female,Home & Furniture,Shoe Rack,124,1,0.4,34.1,3.4
5/17/2018,Female,Home & Furniture,Umbrellas,70,3,0.4,23.3,2.3
10/19/2018,Female,Home & Furniture,Dinner Crockery,133,5,0.2,39.7,4
9/23/2018,Female,Home & Furniture,Sofa Covers,216,1,0.2,131.7,13.2
9/13/2018,Female,Home & Furniture,Bed Sheets,211,3,0.4,105.7,10.6
4/9/2018,Male,Home & Furniture,Curtains,34,3,0.3,11.3,1.1
8/2/2018,Female,Home & Furniture,Towels,228,1,0.2,138.9,13.9
9/23/2018,Female,Home & Furniture,Sofas,67,1,0.2,33.5,3.4
12/4/2018,Female,Home & Furniture,Beds,78,4,0.3,19.5,2
6/27/2018,Male,Home & Furniture,Dinning Tables,119,1,0.2,37.8,3.8
8/9/2018,Female,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2
5/16/2018,Female,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3
8/23/2018,Female,Home & Furniture,Dinner Crockery,133,5,0.2,46.4,4.6
7/3/2018,Female,Home & Furniture,Sofa Covers,216,4,0.4,101.4,10.1
10/6/2018,Male,Home & Furniture,Bed Sheets,211,1,0.4,114.1,11.4
5/12/2018,Male,Home & Furniture,Curtains,34,1,0.3,34,3.4
11/16/2018,Female,Home & Furniture,Towels,228,1,0.3,125.2,12.5
3/10/2018,Female,Home & Furniture,Sofas,67,3,0.3,22.3,2.2
12/19/2018,Female,Home & Furniture,Beds,78,1,0.3,78,7.8
8/25/2018,Female,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2
3/4/2018,Male,Home & Furniture,Shoe Rack,124,4,0.4,24.2,2.4
12/20/2018,Female,Home & Furniture,Umbrellas,70,1,0.2,35,3.5
10/20/2018,Female,Home & Furniture,Dinner Crockery,133,3,0.4,37,3.7
11/20/2018,Male,Home & Furniture,Sofa Covers,216,1,0.3,123,12.3
5/12/2018,Female,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12
7/30/2018,Female,Home & Furniture,Curtains,34,1,0.3,34,3.4
1/24/2018,Female,Home & Furniture,Towels,228,4,0.3,120.6,12.1
2/27/2018,Female,Home & Furniture,Sofas,67,4,0.2,16.8,1.7
3/29/2018,Female,Home & Furniture,Beds,78,5,0.4,15.6,1.6
1/8/2018,Female,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2
11/11/2018,Female,Home & Furniture,Shoe Rack,124,1,0.2,42.8,4.3
11/14/2018,Female,Home & Furniture,Umbrellas,70,4,0.4,17.5,1.8
11/17/2018,Male,Home & Furniture,Dinner Crockery,133,5,0.3,33.1,3.3
5/22/2018,Male,Home & Furniture,Sofa Covers,216,5,0.3,103.6,10.4
9/12/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,128.9,12.9
5/27/2018,Male,Home & Furniture,Curtains,34,5,0.2,6.8,0.7
9/30/2018,Male,Home & Furniture,Towels,228,1,0.2,143.4,14.3
1/30/2018,Female,Home & Furniture,Sofas,67,3,0.3,22.3,2.2
9/5/2018,Female,Home & Furniture,Beds,78,1,0.3,78,7.8
1/30/2018,Male,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7
11/30/2018,Female,Home & Furniture,Shoe Rack,124,4,0.4,24.2,2.4
4/24/2018,Female,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8
12/11/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.3,39.7,4
12/12/2018,Female,Home & Furniture,Sofa Covers,216,1,0.2,133.8,13.4
4/25/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3
3/2/2018,Male,Home & Furniture,Curtains,34,5,0.4,6.8,0.7
10/27/2018,Female,Home & Furniture,Towels,228,1,0.2,143.4,14.3
10/26/2018,Female,Home & Furniture,Sofas,67,1,0.3,33.5,3.4
7/2/2018,Female,Home & Furniture,Beds,78,5,0.2,15.6,1.6
1/15/2018,Female,Home & Furniture,Dinning Tables,119,4,0.3,24.7,2.5
11/11/2018,Male,Home & Furniture,Shoe Rack,124,3,0.3,25.4,2.5
8/20/2018,Female,Home & Furniture,Umbrellas,70,1,0.3,35,3.5
4/19/2018,Female,Home & Furniture,Dinner Crockery,133,4,0.3,37,3.7
10/12/2018,Female,Home & Furniture,Sofa Covers,216,1,0.2,131.7,13.2
5/15/2018,Female,Home & Furniture,Bed Sheets,211,4,0.2,122.6,12.3
9/4/2018,Female,Home & Furniture,Curtains,34,5,0.4,6.8,0.7
8/16/2018,Male,Home & Furniture,Towels,228,4,0.4,111.5,11.2
11/11/2018,Male,Home & Furniture,Sofas,67,5,0.3,13.4,1.3
7/30/2018,Female,Home & Furniture,Beds,78,1,0.4,78,7.8
9/19/2018,Female,Home & Furniture,Dinning Tables,119,4,0.3,24.7,2.5
3/1/2018,Male,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7
11/23/2018,Female,Home & Furniture,Umbrellas,70,4,0.2,17.5,1.8
7/9/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5
1/26/2018,Female,Home & Furniture,Sofa Covers,216,4,0.3,110.1,11
12/24/2018,Male,Home & Furniture,Bed Sheets,211,1,0.2,128.9,12.9
10/14/2018,Male,Home & Furniture,Curtains,34,5,0.2,6.8,0.7
11/2/2018,Male,Home & Furniture,Towels,228,5,0.2,136.6,13.7
11/18/2018,Female,Home & Furniture,Sofas,67,1,0.3,67,6.7
7/26/2018,Male,Home & Furniture,Beds,78,1,0.3,78,7.8
3/8/2018,Female,Home & Furniture,Dinning Tables,119,4,0.3,15.2,1.5
7/23/2018,Male,Home & Furniture,Shoe Rack,124,5,0.2,37.8,3.8
2/22/2018,Male,Home & Furniture,Umbrellas,70,5,0.3,14,1.4
10/28/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.4,42.4,4.2
10/2/2018,Female,Home & Furniture,Sofa Covers,216,3,0.3,116.6,11.7
5/9/2018,Female,Home & Furniture,Bed Sheets,211,3,0.2,124.7,12.5
8/22/2018,Male,Home & Furniture,Curtains,34,1,0.2,34,3.4
11/5/2018,Female,Home & Furniture,Towels,228,3,0.2,134.3,13.4
11/7/2018,Female,Home & Furniture,Sofas,67,4,0.3,16.8,1.7
5/13/2018,Female,Home & Furniture,Beds,78,5,0.4,15.6,1.6
6/30/2018,Female,Home & Furniture,Dinning Tables,119,4,0.3,15.2,1.5
4/27/2018,Female,Home & Furniture,Shoe Rack,124,5,0.2,31.6,3.2
10/25/2018,Female,Home & Furniture,Umbrellas,70,1,0.2,70,7
8/14/2018,Female,Home & Furniture,Dinner Crockery,133,4,0.4,31.7,3.2
9/19/2018,Female,Home & Furniture,Sofa Covers,216,4,0.2,118.7,11.9
12/5/2018,Male,Home & Furniture,Bed Sheets,211,4,0.4,97.2,9.7
4/26/2018,Female,Home & Furniture,Curtains,34,1,0.2,17,1.7
7/19/2018,Female,Home & Furniture,Towels,228,3,0.3,113.8,11.4
8/20/2018,Female,Home & Furniture,Sofas,67,4,0.2,16.8,1.7
5/5/2018,Female,Home & Furniture,Beds,78,4,0.2,19.5,2
7/30/2018,Female,Home & Furniture,Dinning Tables,119,1,0.3,31.9,3.2
2/18/2018,Female,Home & Furniture,Shoe Rack,124,5,0.4,19.2,1.9
1/19/2018,Female,Home & Furniture,Umbrellas,70,1,0.3,35,3.5
5/2/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.2,47.7,4.8
9/30/2018,Female,Home & Furniture,Sofa Covers,216,1,0.2,127.4,12.7
5/27/2018,Female,Home & Furniture,Bed Sheets,211,1,0.4,122.6,12.3
5/3/2018,Female,Home & Furniture,Curtains,34,1,0.2,34,3.4
8/15/2018,Female,Home & Furniture,Towels,228,1,0.3,136.6,13.7
9/10/2018,Female,Home & Furniture,Sofas,67,1,0.2,33.5,3.4
12/18/2018,Female,Home & Furniture,Beds,78,4,0.2,19.5,2
10/21/2018,Female,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7
2/28/2018,Male,Home & Furniture,Shoe Rack,124,1,0.3,31.6,3.2
1/30/2018,Male,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8
9/28/2018,Female,Home & Furniture,Dinner Crockery,133,4,0.3,37,3.7
8/5/2018,Female,Home & Furniture,Sofa Covers,216,1,0.3,123,12.3
11/30/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7
2/18/2018,Female,Home & Furniture,Curtains,34,4,0.2,8.5,0.9
8/18/2018,Female,Home & Furniture,Towels,228,1,0.2,138.9,13.9
7/2/2018,Female,Home & Furniture,Sofas,67,5,0.4,13.4,1.3
6/25/2018,Male,Home & Furniture,Beds,78,1,0.4,78,7.8
8/1/2018,Female,Home & Furniture,Dinning Tables,119,1,0.4,34.2,3.4
10/12/2018,Male,Home & Furniture,Shoe Rack,124,5,0.2,31.6,3.2
10/21/2018,Female,Home & Furniture,Umbrellas,70,1,0.2,70,7
1/12/2018,Male,Home & Furniture,Dinner Crockery,133,3,0.2,45,4.5
10/29/2018,Female,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11
5/13/2018,Female,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12
9/17/2018,Female,Home & Furniture,Curtains,34,5,0.3,6.8,0.7
9/27/2018,Female,Home & Furniture,Towels,228,3,0.2,141.2,14.1
5/26/2018,Male,Home & Furniture,Sofas,67,4,0.2,16.8,1.7
2/18/2018,Female,Home & Furniture,Beds,78,3,0.3,26,2.6
10/12/2018,Female,Home & Furniture,Dinning Tables,119,5,0.3,21.2,2.1
11/24/2018,Female,Home & Furniture,Shoe Rack,124,4,0.2,34.1,3.4
10/4/2018,Female,Home & Furniture,Umbrellas,70,5,0.2,14,1.4
7/26/2018,Female,Home & Furniture,Dinner Crockery,133,3,0.3,41,4.1
11/29/2018,Female,Home & Furniture,Sofa Covers,216,3,0.3,116.6,11.7
4/19/2018,Female,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7
8/13/2018,Female,Home & Furniture,Curtains,34,4,0.2,8.5,0.9
9/24/2018,Female,Home & Furniture,Towels,228,1,0.2,145.7,14.6
7/28/2018,Female,Home & Furniture,Sofas,67,1,0.3,33.5,3.4
5/22/2018,Female,Home & Furniture,Beds,78,3,0.4,26,2.6
9/4/2018,Female,Home & Furniture,Dinning Tables,119,3,0.3,28.3,2.8
10/17/2018,Male,Home & Furniture,Shoe Rack,124,3,0.3,32.8,3.3
5/11/2018,Female,Home & Furniture,Umbrellas,70,4,0.3,17.5,1.8
5/3/2018,Female,Home & Furniture,Dinner Crockery,133,1,0.2,47.7,4.8
9/1/2018,Female,Home & Furniture,Sofa Covers,216,4,0.2,118.7,11.9
3/7/2018,Female,Home & Furniture,Bed Sheets,211,3,0.2,124.7,12.5
3/1/2018,Male,Home & Furniture,Curtains,34,4,0.2,8.5,0.9
12/3/2018,Male,Home & Furniture,Towels,228,5,0.2,136.6,13.7
10/26/2018,Female,Home & Furniture,Sofas,67,1,0.3,33.5,3.4
1/9/2018,Female,Home & Furniture,Beds,78,3,0.3,26,2.6
5/5/2018,Female,Home & Furniture,Dinning Tables,119,1,0.2,37.8,3.8
7/17/2018,Female,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7
8/16/2018,Female,Home & Furniture,Umbrellas,70,1,0.3,35,3.5
10/5/2018,Female,Home & Furniture,Dinner Crockery,133,5,0.3,33.1,3.3
12/10/2018,Female,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11
6/18/2018,Female,Home & Furniture,Bed Sheets,211,4,0.4,97.2,9.7
2/10/2018,Female,Home & Furniture,Curtains,34,1,0.4,34,3.4
12/27/2018,Female,Home & Furniture,Towels,228,4,0.3,102.4,10.2
5/22/2018,Female,Home & Furniture,Sofas,67,4,0.4,16.8,1.7
9/16/2018,Female,Home & Furniture,Beds,78,3,0.2,26,2.6
